item	itemLabel	countryLabel	official_website	geo
http://www.wikidata.org/entity/Q116780235	Valley Regional Hospital	Canada		Point(-64.500669001 45.082906735)
http://www.wikidata.org/entity/Q116780236	Western Kings Memorial Health Centre	Canada		Point(-64.737017872 45.036899847)
http://www.wikidata.org/entity/Q116780237	Fishermen's Memorial Hospital	Canada		Point(-64.327054101 44.382443441)
http://www.wikidata.org/entity/Q116780238	Queens General Hospital	Canada		Point(-64.705709001 44.037923798)
http://www.wikidata.org/entity/Q116780239	South Shore Regional Hospital	Canada		Point(-64.511441157 44.382986203)
http://www.wikidata.org/entity/Q116780240	Digby General Hospital	Canada		Point(-65.761876015 44.616728804)
http://www.wikidata.org/entity/Q116780241	Roseway Hospital	Canada		Point(-65.310282215 43.749476583)
http://www.wikidata.org/entity/Q116780242	Yarmouth Regional Hospital	Canada		Point(-66.122185086 43.850989945)
http://www.wikidata.org/entity/Q116780243	Cobequid Community Health Centre	Canada		Point(-63.658836772 44.757217512)
http://www.wikidata.org/entity/Q116780244	Musquodoboit Valley Memorial Hospital	Canada		Point(-63.14058529 45.040530668)
http://www.wikidata.org/entity/Q116780245	Twin Oaks Memorial Hospital	Canada		Point(-63.158247471 44.783202811)
http://www.wikidata.org/entity/Q116780246	East Coast Forensic Hospital	Canada		Point(-63.591591186 44.721541382)
http://www.wikidata.org/entity/Q116818635	Changampally Vaidya Bhavan	India	http://www.changampally.com/	Point(75.986631 10.881744)
http://www.wikidata.org/entity/Q116841720	Wassaic State School	United States of America		Point(-73.5590915 41.7709328)
http://www.wikidata.org/entity/Q116856526	Hospital Dom Luiz I	Brazil		Point(-48.483262323 -1.448077953)
http://www.wikidata.org/entity/Q116864621	Kalaw Hospital	Myanmar		Point(96.568171 20.637004)
http://www.wikidata.org/entity/Q116868852	Hospital of Saint Dominic of Guzmán, Lagunilla	Spain		Point(-5.970396952 40.325043897)
http://www.wikidata.org/entity/Q116884039	Christchurch Women’s Hospital	New Zealand		Point(172.62455 -43.53388)
http://www.wikidata.org/entity/Q116897898	Sydney Southwest Private Hospital	Australia	https://sydneysouthwestprivatehospital.com.au/	Point(150.9283686 -33.9174368)
http://www.wikidata.org/entity/Q116919738	Eastern Memorial Hospital	Canada		Point(-60.983662393 45.333853681)
http://www.wikidata.org/entity/Q116943410	Centro de Atenção Integrada à Saúde Mental Vila Mariana - Santa Casa de Misericórdia	Brazil		Point(-46.63872 -23.588097)
http://www.wikidata.org/entity/Q116947357	Mount Carmel Psychiatric Hospital	Malta		Point(14.432222222 35.884444444)
http://www.wikidata.org/entity/Q116948148	Orthopädisches Spital (derzeit Schulgebäude)	Austria		Point(16.361463043 48.182729042)
http://www.wikidata.org/entity/Q116948275	St. Vinzenz-Hospital (Köln-Nippes)	Germany		Point(6.946849781 50.967194232)
http://www.wikidata.org/entity/Q116959473	Mountain Vista Medical Center	United States of America	https://www.mvmedicalcenter.org	Point(-111.61116 33.39139)
http://www.wikidata.org/entity/Q116960676	Saint Catherine Central Hospital	Egypt		Point(33.952861796 28.566738717)
http://www.wikidata.org/entity/Q116972317	Hospital de Día Néstor Kirchner	Argentina	https://msptucuman.gov.ar/hospitales/hospital-de-dia-presidente-nestor-c-kirchner/	Point(-65.198472222 -26.829333333)
http://www.wikidata.org/entity/Q116995738	Martyr Sait Ertürk State Hospital	Turkey	https://etimesgutdh.saglik.gov.tr/?_Dil=1	Point(32.667972222 39.945361111)
http://www.wikidata.org/entity/Q117004572	Vermont Psychiatric Care Hospital	United States of America		Point(-72.565 44.22305)
http://www.wikidata.org/entity/Q117051127	Ospizio dei poveri	Italy		Point(8.434831348 44.345076521)
http://www.wikidata.org/entity/Q117087686	Q117087686	Ukraine	https://www.5clinic.zp.ua/	Point(35.145021714 47.830689631)
http://www.wikidata.org/entity/Q117193510	Royal National Hospital for Rheumatic Diseases	United Kingdom	https://www.ruh.nhs.uk/RNHRD/	Point(-2.3898 51.3916)
http://www.wikidata.org/entity/Q117223858	南魚沼市民病院	Japan	https://minamiuonumahp.jp/	Point(138.865277777 37.056666666)
http://www.wikidata.org/entity/Q117225265	Nyaung Shwe Township Hospital	Myanmar		Point(96.930023 20.65552)
http://www.wikidata.org/entity/Q117225302	Khaing Myittar Hospital	Myanmar		Point(96.941406 20.666635)
http://www.wikidata.org/entity/Q117229712	UM Specialist Centre	Malaysia	https://umsc.my/	Point(101.650740805 3.116187194)
http://www.wikidata.org/entity/Q117260648	Larnaca General Hospital	Cyprus		Point(33.60512921 34.921380885)
http://www.wikidata.org/entity/Q117313091	Hospital Regional de Alta Especialidad ISSSTE Puebla	Mexico		Point(-98.199118 19.020658)
http://www.wikidata.org/entity/Q117313091	Hospital Regional de Alta Especialidad ISSSTE Puebla	Mexico		Point(-98.198772345 19.020809275)
http://www.wikidata.org/entity/Q117315422	Hospital da Santa Casa da Misericórdia de Santa Cruz das Flores	Portugal		Point(-31.129119873 39.451709747)
http://www.wikidata.org/entity/Q117355183	Q117355183	Turkey		Point(28.98314 41.03311)
http://www.wikidata.org/entity/Q117355610	Q117355610	Turkey		Point(28.86519 40.99356)
http://www.wikidata.org/entity/Q117357049	Q117357049	Turkey		Point(28.93962 41.00605)
http://www.wikidata.org/entity/Q117377971	Sant Llàtzer, Barcelona	Spain		Point(2.16653 41.37979)
http://www.wikidata.org/entity/Q117421916	Q117421916	Turkey		Point(29.9593 40.7825)
http://www.wikidata.org/entity/Q117455815	Te Wao Nui	New Zealand	https://www.ccdhb.org.nz/our-services/te-wao-nui-child-health-services/	Point(174.778519444 -41.308094444)
http://www.wikidata.org/entity/Q117457892	Xianyue Hospital	People's Republic of China	https://www.xmxy.net/	Point(118.10686 24.49807)
http://www.wikidata.org/entity/Q117457892	Xianyue Hospital	People's Republic of China	https://xmxy.net/en/index.html	Point(118.10686 24.49807)
http://www.wikidata.org/entity/Q117468452	Medical City Plano			Point(-96.76696 33.02118)
http://www.wikidata.org/entity/Q117477879	Olalomi Hospital, Offa	Nigeria		Point(4.7094975 8.146981)
http://www.wikidata.org/entity/Q117509729	Hospital General de Tenango Mariano Matamoros	Mexico	https://salud.edomex.gob.mx/isem/at_unidades_medicas&cveunidad=MCSSA006536	Point(-99.584972222 19.103666666)
http://www.wikidata.org/entity/Q117662853	clinique Geoffroy Saint-Hilaire	France		Point(2.354801222 48.843557671)
http://www.wikidata.org/entity/Q117671407	Yokohama Shintoshi Neurosurgilcal Hospital	Japan	https://www.yokohama-shintoshi.jp	Point(139.55903 35.56013)
http://www.wikidata.org/entity/Q117671821	江田記念病院	Japan	https://ims.gr.jp/edakinen/	Point(139.55298 35.55959)
http://www.wikidata.org/entity/Q117685800	Brandon Regional Health Centre	Canada	https://prairiemountainhealth.ca/our-locations/brandon/	Point(-96.680277777 49.529444444)
http://www.wikidata.org/entity/Q117707869	Beckwith Cottage	United States of America		Point(-96.37253 42.54027)
http://www.wikidata.org/entity/Q117708055	Lamodi Community Hospital, Offa	Nigeria		Point(4.7249177 8.1639735)
http://www.wikidata.org/entity/Q117708063	Bedford Nursing and Rehabilitation Center	United States of America		Point(-94.7258 40.66888)
http://www.wikidata.org/entity/Q117708509	Beeck Family Chiropractic Clinic	United States of America		Point(-96.55948 42.82888)
http://www.wikidata.org/entity/Q117728997	Johanniter-Krankenhaus	Germany		Point(12.876892 52.081141)
http://www.wikidata.org/entity/Q117743592	Krebsforschungsinstitut	Austria		Point(16.3448 48.218)
http://www.wikidata.org/entity/Q117744109	Elim hospital	Germany		Point(9.96623 53.57188)
http://www.wikidata.org/entity/Q117756414	Kreiskrankenhaus Prenzlau	Germany		Point(13.868501 53.333903)
http://www.wikidata.org/entity/Q117791429	Krankenhaus Angermünde	Germany		Point(13.989126 53.013127)
http://www.wikidata.org/entity/Q117800935	Hospital General Ajusco Medio	Mexico		Point(-99.208589839 19.273680184)
http://www.wikidata.org/entity/Q117824441	Balogun Basic Health Clinic Balogun, Offa	Nigeria		Point(4.723518261 8.186868315)
http://www.wikidata.org/entity/Q117824441	Balogun Basic Health Clinic Balogun, Offa	Kwara State		Point(4.723518261 8.186868315)
http://www.wikidata.org/entity/Q117832865	Onze-Lieve-Vrouwegasthuis	Belgium		Point(4.419172 50.927408)
http://www.wikidata.org/entity/Q117838166	Rolakim Hospital Offa	Nigeria	https://www.avonhealthcare.com	Point(4.711222222 8.160861111)
http://www.wikidata.org/entity/Q117851203	Nigeria Navy Clinic, Offa	Nigeria		Point(4.708405356 8.206876904)
http://www.wikidata.org/entity/Q117851203	Nigeria Navy Clinic, Offa	Kwara State		Point(4.708405356 8.206876904)
http://www.wikidata.org/entity/Q117851696	Giwa Clinic And Maternity, Offa	Nigeria	https://giwa-clinic-and-maternity-home.business.site/?utm_source=gmb&utm_medium=referral	Point(4.737567737 8.229132097)
http://www.wikidata.org/entity/Q117851696	Giwa Clinic And Maternity, Offa	Kwara State	https://giwa-clinic-and-maternity-home.business.site/?utm_source=gmb&utm_medium=referral	Point(4.737567737 8.229132097)
http://www.wikidata.org/entity/Q117852803	Wale Clinic Hospital Offa	Nigeria		Point(4.717416666 8.139333333)
http://www.wikidata.org/entity/Q117852803	Wale Clinic Hospital Offa	Kwara State		Point(4.717416666 8.139333333)
http://www.wikidata.org/entity/Q117853424	Yunus Abioye Clinic, Offa	Nigeria		Point(4.724527777 8.156416666)
http://www.wikidata.org/entity/Q117853424	Yunus Abioye Clinic, Offa	Kwara State		Point(4.724527777 8.156416666)
http://www.wikidata.org/entity/Q117857372	Efunlola Memorial Hospital Offa	Nigeria		Point(4.685915795 8.135580317)
http://www.wikidata.org/entity/Q117857529	Olanipekun Hospital Offa	Nigeria	https://olanipekun-hospital.business.site/?utm_source=gmb&utm_medium=referral	Point(4.73264624 8.196211317)
http://www.wikidata.org/entity/Q117857529	Olanipekun Hospital Offa	Kwara State	https://olanipekun-hospital.business.site/?utm_source=gmb&utm_medium=referral	Point(4.73264624 8.196211317)
http://www.wikidata.org/entity/Q117902519	Q117902519	Finland		Point(20.26019 60.21251)
http://www.wikidata.org/entity/Q117954164	Nadezhda Hospital	Bulgaria	https://nadezhdahospital.com/	Point(23.274496784 42.688992884)
http://www.wikidata.org/entity/Q117992792	Kliniken Hochfranken	Germany		Point(11.79385 50.1951)
http://www.wikidata.org/entity/Q118080592	National Center for Control of Rheumatic Fever & Heart Disease	Bangladesh	https://www.nccrfhd.org	Point(90.370635 23.768403)
http://www.wikidata.org/entity/Q118123456	Freeman Hospital West	United States of America	https://www.freemanhealth.com/location/freeman-hospital-west	Point(-94.52666 37.05224)
http://www.wikidata.org/entity/Q118135146	朝倉医師会病院	Japan	https://www.asakura-med.or.jp/hospital/	Point(130.666138888 33.41125)
http://www.wikidata.org/entity/Q118141594	Q118141594	Sweden	https://gotlandssjukhem.se/	Point(18.279188901 57.629099103)
http://www.wikidata.org/entity/Q118175435	Banner MD Anderson Cancer Center	United States of America	https://www.bannerhealth.com/locations/gilbert/banner-md-anderson-cancer-center-gilbert	Point(-111.72638 33.38439)
http://www.wikidata.org/entity/Q118205923	Klinikum Salzdahlumer Straße	Germany		Point(10.5480969 52.2383302)
http://www.wikidata.org/entity/Q118205938	Krankenhaus St. Vinzenz	Germany		Point(10.5355423 52.264397)
http://www.wikidata.org/entity/Q118228544	HomeGround	New Zealand	https://www.aucklandcitymission.org.nz/what-we-do/homeground/	Point(174.7606 -36.85075)
http://www.wikidata.org/entity/Q118237171	hospital de Nuestra Señora de la Misericordia	Spain		Point(-4.123969672 40.952911072)
http://www.wikidata.org/entity/Q118278975	Kottarakkara Taluk Hospital	India		Point(76.775661002 9.004395372)
http://www.wikidata.org/entity/Q118278989	Cherthala Taluk Headquarters Hospital	India		Point(76.340165895 9.681867462)
http://www.wikidata.org/entity/Q118279006	Thamarassery Taluk Hospital	India		Point(75.937026699 11.412424595)
http://www.wikidata.org/entity/Q118287654	hospital Vithas San José	Spain		Point(-2.676654198 42.849707799)
http://www.wikidata.org/entity/Q118288100	Ningbo No.5 Hospital	People's Republic of China		Point(121.617238888 29.931661111)
http://www.wikidata.org/entity/Q118288809	Ningbo Yinzhou No.2 Hospital	People's Republic of China	http://www.yz2y.com/	Point(121.551002777 29.823636111)
http://www.wikidata.org/entity/Q118307565	Heywood Hospital	United States of America	https://www.heywood.org/	Point(-71.9869579 42.5866161)
http://www.wikidata.org/entity/Q118307585	ViMUT-Theptarin Hospital	Thailand	https://www.theptarin.com/	Point(100.576783939 13.714848583)
http://www.wikidata.org/entity/Q118310214	Saint Luke Hospital (Wolisso)	Ethiopia		Point(37.97821333 8.545855473)
http://www.wikidata.org/entity/Q118313277	Ospital ng Palawan	Philippines	http://onp.doh.gov.ph/	Point(118.74445 9.74777)
http://www.wikidata.org/entity/Q118314047	Ningbo Eye Hospital	People's Republic of China	http://www.nbeye.com/	Point(121.621463888 29.872022222)
http://www.wikidata.org/entity/Q118318999	Barberton Hospital	South Africa		Point(31.041166666 -25.782305555)
http://www.wikidata.org/entity/Q118319187	Barberton TB Hospital	South Africa		Point(31.042555555 -25.782694444)
http://www.wikidata.org/entity/Q118350008	Tshwaragano Community Hospital	South Africa		Point(23.344555555 -27.306138888)
http://www.wikidata.org/entity/Q118350673	Bedford Orthopaedic Hospital	South Africa		Point(28.706833333 -31.576944444)
http://www.wikidata.org/entity/Q118350894	Benedictine Hospital	South Africa		Point(31.639361111 -27.892777777)
http://www.wikidata.org/entity/Q118351091	Bernice Samuels Hospital	South Africa		Point(28.667305555 -26.15175)
http://www.wikidata.org/entity/Q118351369	Bertha Gxowa Hospital	South Africa		Point(28.164722222 -26.2205)
http://www.wikidata.org/entity/Q118351419	Bethal Hospital	South Africa		Point(29.468805555 -26.463555555)
http://www.wikidata.org/entity/Q118351441	Bethesda Hospital	South Africa		Point(32.081722222 -27.574222222)
http://www.wikidata.org/entity/Q118351456	Bheki Mlangeni District Hospital	South Africa		Point(27.856777777 -26.247277777)
http://www.wikidata.org/entity/Q118351487	BJ Vorster Hospital	South Africa		Point(24.297027777 -33.951333333)
http://www.wikidata.org/entity/Q118366294	Bongani Hospital	South Africa		Point(31.127027777 -25.087694444)
http://www.wikidata.org/entity/Q118366364	Bophelong Psychiatric Hospital	South Africa		Point(25.691277777 -25.88675)
http://www.wikidata.org/entity/Q118366818	Bronkhorstspruit Hospital	South Africa		Point(28.716888888 -25.803555555)
http://www.wikidata.org/entity/Q118367348	Calvinia Abraham Esau Hospital	South Africa		Point(19.770722222 -31.466805555)
http://www.wikidata.org/entity/Q118383178	Nalbari Medical College and Hospital		https://www.nalbarimcassam.org/	Point(91.5118 26.413)
http://www.wikidata.org/entity/Q118385289	South Rand Hospital	South Africa		Point(28.062194084 -26.25249649)
http://www.wikidata.org/entity/Q118464907	Triersches Institut (Stephanstraße 1890-1928)	Germany		Point(12.3880969 51.3318611)
http://www.wikidata.org/entity/Q118493163	Tchintabaraden District Hospital	Niger		Point(5.79797 15.89936)
http://www.wikidata.org/entity/Q118499609	Tanout District Hospital	Niger		Point(8.88282 14.98153)
http://www.wikidata.org/entity/Q118499976	Arlit District Hospital	Niger		Point(7.344 18.71408)
http://www.wikidata.org/entity/Q118500066	SOMAÏR Hospital	Niger		Point(7.381 18.73481)
http://www.wikidata.org/entity/Q118500157	Bilma District Hospital	Niger		Point(12.909 18.6813)
http://www.wikidata.org/entity/Q118500245	Diffa Regional Hospital	Niger		Point(12.60894 13.31427)
http://www.wikidata.org/entity/Q118500374	Maïné-Soroa District Hospital	Niger		Point(12.02404 13.2156)
http://www.wikidata.org/entity/Q118500392	N’Guigmi District Hospital	Niger		Point(13.11573 14.2567)
http://www.wikidata.org/entity/Q118500430	Dosso Regional Hospital	Niger		Point(3.20058 13.04702)
http://www.wikidata.org/entity/Q118516424	Masarykova nemocnice Rakovník	Czech Republic		Point(13.7136044 50.1078239)
http://www.wikidata.org/entity/Q118516434	Dogondoutchi District Hospital	Niger		Point(4.03374 13.64025)
http://www.wikidata.org/entity/Q118516462	Gaya District Hospital	Niger		Point(3.45848 11.89049)
http://www.wikidata.org/entity/Q118516572	Loga District Hospital	Niger		Point(3.23539 13.61388)
http://www.wikidata.org/entity/Q118516680	Maradi Reference Hospital	Niger		Point(7.14351 13.48476)
http://www.wikidata.org/entity/Q118516868	Maradi Regional Hospital	Niger		Point(7.10635 13.48839)
http://www.wikidata.org/entity/Q118517036	Aguié District Hospital	Niger		Point(7.78241 13.50434)
http://www.wikidata.org/entity/Q118517113	Dakoro District Hospital	Niger		Point(6.76928 14.51204)
http://www.wikidata.org/entity/Q118521666	Guidan Roumdji District Hospital	Niger		Point(6.69684 13.66441)
http://www.wikidata.org/entity/Q118521692	Madarounfa District Hospital	Niger		Point(7.16353 13.3074)
http://www.wikidata.org/entity/Q118522752	Новополоцкая центральная городская больница	Belarus	https://www.ncgb.by/	Point(28.62196 55.54273)
http://www.wikidata.org/entity/Q118525470	Mayahi District Hospital	Niger		Point(7.66875 13.96172)
http://www.wikidata.org/entity/Q118525494	Tessaoua District Hospital	Niger		Point(7.99009 13.75412)
http://www.wikidata.org/entity/Q118525536	Boboye District Hospital	Niger		Point(2.89971 13.08511)
http://www.wikidata.org/entity/Q118526876	Poudrière Regional Hospital	Niger		Point(2.13758 13.51367)
http://www.wikidata.org/entity/Q118529000	Makkah Eye Complex Maradi	Niger		Point(7.13321 13.49104)
http://www.wikidata.org/entity/Q118531243	CURE Children’s Hospital of Niger	Niger		Point(2.11656 13.55112)
http://www.wikidata.org/entity/Q118531630	Niamey Army Hospital Center	Niger		Point(2.12063 13.49256)
http://www.wikidata.org/entity/Q118532456	Makkah Eye Hospital Niamey	Niger		Point(2.14703 13.50954)
http://www.wikidata.org/entity/Q118532984	Tillabéri Regional Hospital	Niger		Point(1.45092 14.20602)
http://www.wikidata.org/entity/Q118533361	Abalak District Hospital	Niger		Point(6.278228 15.45303)
http://www.wikidata.org/entity/Q118533401	Bagaroua District Hospital	Niger		Point(4.35584 14.64748)
http://www.wikidata.org/entity/Q118533414	Birni-N’Konni District Hospital	Niger		Point(5.25499 13.79826)
http://www.wikidata.org/entity/Q118533438	Bouza District Hospital	Niger		Point(6.0325 14.43216)
http://www.wikidata.org/entity/Q118541647	Illéla District Hospital	Niger		Point(5.25363 14.4629)
http://www.wikidata.org/entity/Q118541677	Keita District Hospital	Niger		Point(5.78376 14.75926)
http://www.wikidata.org/entity/Q118541729	Madaoua District Hospital	Niger		Point(5.9565 14.07503)
http://www.wikidata.org/entity/Q118541852	Filingué District Hospital	Niger		Point(3.32252 14.34797)
http://www.wikidata.org/entity/Q118542140	Gothèye District Hospital	Niger		Point(1.56246 13.855)
http://www.wikidata.org/entity/Q118542715	Kollo District Hospital	Niger		Point(2.31999 13.33792)
http://www.wikidata.org/entity/Q118542993	Ouallam District Hospital	Niger		Point(2.08906 14.32144)
http://www.wikidata.org/entity/Q118543337	Say District Hospital	Niger		Point(2.36211 13.10187)
http://www.wikidata.org/entity/Q118543858	Téra District Hospital	Niger		Point(0.7575 14.00782)
http://www.wikidata.org/entity/Q118544739	Zinder National Hospital	Niger		Point(8.98626 13.80225)
http://www.wikidata.org/entity/Q118544909	Zinder District Hospital	Niger		Point(8.98503 13.81411)
http://www.wikidata.org/entity/Q118546852	Damagaram Takaya District Hospital	Niger		Point(9.48005 14.14416)
http://www.wikidata.org/entity/Q118549640	Gouré District Hospital	Niger		Point(10.27016 13.98711)
http://www.wikidata.org/entity/Q118549932	Magaria District Hospital	Niger		Point(8.91068 12.99628)
http://www.wikidata.org/entity/Q118550186	Matamèye District Hospital	Niger		Point(8.48257 13.42447)
http://www.wikidata.org/entity/Q118550334	Mirriah District Hospital	Niger		Point(9.16545 13.71546)
http://www.wikidata.org/entity/Q118550617	Tahoua Regional Hospital	Niger		Point(5.26744 14.89558)
http://www.wikidata.org/entity/Q118592035	Crow Hospital Akure	Nigeria		Point(4.9976086 8.2253805)
http://www.wikidata.org/entity/Q118607208	Abitoye Hospital	Nigeria		Point(5.168968195 7.259732595)
http://www.wikidata.org/entity/Q118609050	Midas Hospitals	Nigeria	https://midashospitals.business.site	Point(5.2038583 7.2623466)
http://www.wikidata.org/entity/Q118609895	Mother and Child Hospital - Akure	Nigeria		Point(5.18341 7.24044)
http://www.wikidata.org/entity/Q118631479	St. David's Hospital, Akure	Nigeria		Point(5.171884774 7.337943942)
http://www.wikidata.org/entity/Q118683574	Sijuwade Specialist Hospital	Nigeria		Point(5.195 7.25)
http://www.wikidata.org/entity/Q118719860	Q118719860		https://www.sanatorij.lv/	Point(23.573055555 56.971388888)
http://www.wikidata.org/entity/Q118745799	المستشفى الجوي التخصصي	Egypt		Point(31.434436 30.017814)
http://www.wikidata.org/entity/Q118780751	Kumasi south hospital			Point(-1.566255317 6.744632961)
http://www.wikidata.org/entity/Q118812830	Q118812830	Italy	https://www.aslteramo.it/ospedale-di-giulianova/	Point(13.963545843 42.746200844)
http://www.wikidata.org/entity/Q118847760	Hospital Básico San Marcos Ocotepeque	Honduras		Point(-88.95597394 14.412261195)
http://www.wikidata.org/entity/Q118868517	Talavera General Hospital	Philippines		Point(120.92024 15.58436)
http://www.wikidata.org/entity/Q118868538	San Lorenzo Ruiz General Hospital	Philippines		Point(120.95637 14.69428)
http://www.wikidata.org/entity/Q118868543	Mariveles Mental Wellness and General Hospital	Philippines	https://mmwgh.gov.ph	Point(120.48396 14.43029)
http://www.wikidata.org/entity/Q118868547	Labuan General Hospital	Philippines		Point(121.90382 7.09769)
http://www.wikidata.org/entity/Q118868548	Don Jose S. Monfort Medical Center	Philippines		Point(122.6962 10.89717)
http://www.wikidata.org/entity/Q118868555	Luis Hora Memorial Regional Hospital	Philippines		Point(120.8538 16.981)
http://www.wikidata.org/entity/Q118868576	Region II Trauma and Medical Center			Point(121.13432 16.48323)
http://www.wikidata.org/entity/Q118868611	Gov. Celestino Gallares Memorial Hospital	Philippines		Point(123.85723 9.64426)
http://www.wikidata.org/entity/Q118875310	Trident Medical Center	United States of America		Point(-80.073055555 32.976111111)
http://www.wikidata.org/entity/Q118898250	China-Sierra Leone Friendship Hospital			Point(-13.143 8.3887)
http://www.wikidata.org/entity/Q118898325	Rawalpindi Leprosy Hospital	Pakistan		Point(73.0726 33.6186)
http://www.wikidata.org/entity/Q118899824	Northeast Georgia Medical Center Gainesville			Point(-83.8376 34.1199)
http://www.wikidata.org/entity/Q118918147	Central Military Hospital	North Korea		Point(125.79202 39.02803)
http://www.wikidata.org/entity/Q118930005	Q118930005			Point(28.982 41.066555555)
http://www.wikidata.org/entity/Q118951425	Hôpital des Hospitalières de la Charité Notre-Dame	France		Point(2.36704 48.85665)
http://www.wikidata.org/entity/Q118954397	مستشفى شفاء الأطفال بسوهاج	Egypt		Point(31.662646457 26.436671752)
http://www.wikidata.org/entity/Q118954421	Gerga General Hospital	Egypt		Point(31.887688662 26.346638079)
http://www.wikidata.org/entity/Q118954444	مستشفي طما المركزي	Egypt		Point(31.441797305 26.897867457)
http://www.wikidata.org/entity/Q119020022	Hospital General de la Defensa Orad y Gajías	Spain		Point(-0.904048416 41.630065644)
http://www.wikidata.org/entity/Q119040712	Apollo Hospital, Chennai	India		Point(80.2515 13.0632)
http://www.wikidata.org/entity/Q119041783	Kabuga primary health center	Nigeria		Point(8.4743841 11.9839054)
http://www.wikidata.org/entity/Q119046636	St.-Josefs-Klinik	Germany		Point(7.966305 48.468752)
http://www.wikidata.org/entity/Q119050602	Ningbo Psychiatric Hospital	People's Republic of China	http://www.nbsjsby.com/	Point(121.567147222 29.949822222)
http://www.wikidata.org/entity/Q119081223	Q119081223	Malaysia	https://www.unisza.edu.my/hpunisza/index.php	Point(103.083744985 5.402428522)
http://www.wikidata.org/entity/Q119213413	Clinic Tout est Grâce	Togo		Point(1.20376 9.55202)
http://www.wikidata.org/entity/Q119214907	Clarion Hospital	United States of America		Point(-79.39773 41.19205)
http://www.wikidata.org/entity/Q119216318	Ellwood City Hospital	United States of America		Point(-80.27564 40.87004)
http://www.wikidata.org/entity/Q119216592	Hanover Hospital	United States of America		Point(-76.98321 39.80873)
http://www.wikidata.org/entity/Q119216729	Corry Memorial Hospital	United States of America	https://corryhospital.com/	Point(-79.65317 41.92453)
http://www.wikidata.org/entity/Q119216976	Philadelphia Veteran Affairs Medical Center	United States of America	https://www.va.gov/philadelphia-health-care/	Point(-75.20024 39.94818)
http://www.wikidata.org/entity/Q119217385	Select Specialty Hospital Erie	United States of America	https://www.selectspecialtyhospitals.com/locations-and-tours/pa/erie/erie/	Point(-80.08745 42.12269)
http://www.wikidata.org/entity/Q119217560	Charles Cole Memorial Hospital	United States of America	https://www.upmc.com/locations/hospitals/cole	Point(-77.98002 41.77218)
http://www.wikidata.org/entity/Q119217682	Titusville Area Hospital	United States of America		Point(-79.67981 41.63364)
http://www.wikidata.org/entity/Q119217865	Soldiers and Sailors Memorial Hospital	United States of America		Point(-77.30038 41.74515)
http://www.wikidata.org/entity/Q119217905	Brooke Glen Behavioral Hospital	United States of America	https://brookeglenhospital.com/?utm_source=Bing&utm_medium=Yext	Point(-75.21584 40.13463)
http://www.wikidata.org/entity/Q119217986	HealthSouth Rehabilitation Hospital of Altoona	United States of America	https://encompasshealth.com/locations/altoonarehab	Point(-78.39151 40.49648)
http://www.wikidata.org/entity/Q119231399	Ehem. Meierhof und Spital	Austria		Point(15.27919 48.76414)
http://www.wikidata.org/entity/Q119241677	Clinique de la Muette	France	https://clinique-de-la-muette-paris.ramsaysante.fr	Point(2.287592 48.862725)
http://www.wikidata.org/entity/Q119312010	Yan Hospital	Malaysia	https://jknkedah.moh.gov.my/	Point(100.384511 5.820611)
http://www.wikidata.org/entity/Q119347954	Southern Tagalog Regional Hospital			Point(120.94713 14.4414)
http://www.wikidata.org/entity/Q119398210	Ilocos Sur Medical Center			Point(120.45152 17.16562)
http://www.wikidata.org/entity/Q119398214	Davao Occidental General Hospital			Point(125.5746 6.45743)
http://www.wikidata.org/entity/Q119398215	Conrado F. Estrella Regional Medical and Trauma Center			Point(120.62295 15.90707)
http://www.wikidata.org/entity/Q119398218	SOCCSKSARGEN General Hospital			Point(124.7346 6.36527)
http://www.wikidata.org/entity/Q119398220	Camiguin General Hospital			Point(124.72155 9.24842)
http://www.wikidata.org/entity/Q119398222	Rizal Medical Center			Point(121.06591 14.56402)
http://www.wikidata.org/entity/Q119398224	First Misamis Oriental General Hospital			Point(125.02487 8.91228)
http://www.wikidata.org/entity/Q119398228	Maria L. Eleazar General Hospital			Point(122.54302 13.96627)
http://www.wikidata.org/entity/Q119404186	Spital Hill	United Kingdom		Point(-2.577069 56.954914)
http://www.wikidata.org/entity/Q119447883	Raphael Hospital	Israel	https://www.raphaelhospitals.co.il/	Point(34.8428794 32.1141679)
http://www.wikidata.org/entity/Q119712876	Centre hospitalier de Foix	France	https://www.chiva-ariege.fr/	Point(1.6197 43.026357)
http://www.wikidata.org/entity/Q119810219	Ryugyong General Ophthalmic Hospital	North Korea		Point(125.78109 39.02962)
http://www.wikidata.org/entity/Q119819482	Celebration Health	United States of America		Point(-81.5414 28.3291)
http://www.wikidata.org/entity/Q119841044	Q119841044	Spain		Point(-7.482427137 43.155522683)
http://www.wikidata.org/entity/Q119857220	Banner Gateway Medical Center	United States of America	https://www.bannerhealth.com/locations/gilbert/banner-gateway-medical-center	Point(-111.72296 33.38442)
http://www.wikidata.org/entity/Q119857246	Banner Heart Hospital	United States of America	https://www.bannerhealth.com/locations/mesa/banner-heart-hospital	Point(-111.68582 33.41128)
http://www.wikidata.org/entity/Q119857291	Banner Del E Webb Medical Center	United States of America	https://www.bannerhealth.com/locations/sun-city-west/banner-del-e-webb-medical-center	Point(-112.37272 33.6597)
http://www.wikidata.org/entity/Q119887710	Navavej International Hospital	Thailand	https://www.navavej.com/	Point(100.643451073 13.817673032)
